customer_id,rec_1,rec_2,rec_3,rec_4,rec_5
WMT_32950,Great Value Chicken Broth 32oz,Great Value Canola Oil 48oz,Philadelphia Original Cream Cheese 8oz,Great Value Long Grain White Rice 5lb,
WMT_21115,Yellow Onion 3lb Bag,Celery Stalk bunch,Great Value 2% Reduced Fat Milk 1 Gal,,
WMT_23258,Avocado Hass each,Great Value Extra Virgin Olive Oil 17oz,Broccoli Crowns per lb,Great Value Greek Yogurt Plain 32oz,Philadelphia Original Cream Cheese 8oz
WMT_01781,Great Value Spaghetti 16oz,Baby Carrots 1lb Bag,Yellow Onion 3lb Bag,Marketside Shredded Cheddar 8oz,
WMT_17710,Kraft Mac and Cheese Original 7.25oz,Great Value Extra Virgin Olive Oil 17oz,Great Value Chicken Broth 32oz,Great Value Whole Milk 1 Gal,Great Value 2% Reduced Fat Milk 1 Gal
WMT_15866,Great Value Chicken Broth 32oz,Great Value Long Grain White Rice 5lb,Great Value Large Eggs 12ct,Daisy Sour Cream 16oz,
WMT_29825,Cucumber each,Lemon each,Great Value Spaghetti 16oz,Hunts Diced Tomatoes 14.5oz,Lipton Iced Tea Mix 3qt
WMT_36677,Lemon each,Yellow Onion 3lb Bag,Marketside Fresh Mozzarella 8oz,Atlantic Salmon Fillet per lb,Great Value Dish Soap Original 24oz
WMT_05296,Garlic Bulb 3-Pack,Yellow Onion 3lb Bag,Great Value Whole Milk 1 Gal,Great Value Greek Yogurt Plain 32oz,
WMT_01048,Great Value Extra Virgin Olive Oil 17oz,Great Value Canola Oil 48oz,,,
WMT_25483,Great Value Penne Pasta 16oz,Great Value Long Grain White Rice 5lb,Great Value 2% Reduced Fat Milk 1 Gal,,
WMT_19091,Marketside Shredded Cheddar 8oz,,,,
WMT_16783,Green Bell Pepper each,Marketside Shredded Cheddar 8oz,,,
WMT_30562,Broccoli Crowns per lb,Russet Potatoes 5lb Bag,Hunts Diced Tomatoes 14.5oz,Great Value Penne Pasta 16oz,Great Value Long Grain White Rice 5lb
WMT_23185,Avocado Hass each,Roma Tomatoes per lb,Russet Potatoes 5lb Bag,Hunts Diced Tomatoes 14.5oz,Great Value Sugar Granulated 4lb
WMT_11772,Kraft Mac and Cheese Original 7.25oz,Great Value Unsalted Butter 1lb,,,
WMT_04379,Yellow Onion 3lb Bag,Celery Stalk bunch,Great Value Spaghetti 16oz,Heinz Tomato Ketchup 32oz,Great Value Long Grain White Rice 5lb
WMT_23586,Broccoli Crowns per lb,Great Value Thin Sliced Turkey 9oz,,,
WMT_13761,Great Value Spaghetti 16oz,Garlic Bulb 3-Pack,Russet Potatoes 5lb Bag,,
WMT_32869,Great Value Spaghetti 16oz,,,,
WMT_35842,Green Bell Pepper each,Cucumber each,Kraft Mac and Cheese Original 7.25oz,Great Value Canola Oil 48oz,Great Value Unsalted Butter 1lb
WMT_15821,Great Value Penne Pasta 16oz,Broccoli Crowns per lb,Cucumber each,Marketside Baby Spinach 5oz,Marketside Organic Bananas 3lb
WMT_19895,Roma Tomatoes per lb,Kraft Mac and Cheese Original 7.25oz,Philadelphia Original Cream Cheese 8oz,Lipton Iced Tea Mix 3qt,
WMT_44185,Marketside Organic Bananas 3lb,Great Value Sugar Granulated 4lb,Daisy Sour Cream 16oz,Great Value Honey Nut Toasted Oats 27oz,
WMT_14909,Marketside Organic Bananas 3lb,Great Value Extra Virgin Olive Oil 17oz,Heinz Tomato Ketchup 32oz,Folgers Classic Roast Coffee 30.5oz,
WMT_43326,Russet Potatoes 5lb Bag,Great Value Sugar Granulated 4lb,,,
WMT_02727,Baby Carrots 1lb Bag,Garlic Bulb 3-Pack,Great Value Whole Milk 1 Gal,Great Value Extra Virgin Olive Oil 17oz,Great Value Sugar Granulated 4lb
WMT_02667,Green Bell Pepper each,Yellow Onion 3lb Bag,Daisy Sour Cream 16oz,Marketside Fresh Mozzarella 8oz,
WMT_23313,Russet Potatoes 5lb Bag,Great Value Chicken Broth 32oz,Great Value Toilet Paper 12 Rolls,,
WMT_34708,Baby Carrots 1lb Bag,Lemon each,Great Value Chicken Broth 32oz,Great Value Long Grain White Rice 5lb,Amy's Organic Burrito Bean Cheese
WMT_36586,Great Value Sugar Granulated 4lb,Great Value Large Eggs 12ct,Great Value Greek Yogurt Plain 32oz,,
WMT_27153,Marketside Baby Spinach 5oz,Great Value Penne Pasta 16oz,Atlantic Salmon Fillet per lb,,
WMT_46131,Great Value Spaghetti 16oz,Great Value Sugar Granulated 4lb,Daisy Sour Cream 16oz,,
WMT_10135,Russet Potatoes 5lb Bag,Great Value Spaghetti 16oz,Great Value Sugar Granulated 4lb,Great Value Long Grain White Rice 5lb,
WMT_17674,Campbells Tomato Soup 10.75oz,Broccoli Crowns per lb,Green Bell Pepper each,Lemon each,Marketside Shredded Cheddar 8oz
WMT_29553,Roma Tomatoes per lb,Great Value Unsalted Butter 1lb,Great Value American Cheese Slices 16oz,Philadelphia Original Cream Cheese 8oz,
WMT_42075,Avocado Hass each,Cucumber each,Baby Carrots 1lb Bag,,
WMT_01162,Green Bell Pepper each,Celery Stalk bunch,Marketside Shredded Cheddar 8oz,,
WMT_26766,Broccoli Crowns per lb,Russet Potatoes 5lb Bag,Great Value 80/20 Ground Beef 1lb,Great Value Purified Water 40pk 16.9oz,Great Value White Sandwich Bread 20oz
WMT_32122,Cucumber each,Roma Tomatoes per lb,Great Value Chicken Broth 32oz,Marketside Fresh Mozzarella 8oz,Heinz Tomato Ketchup 32oz
WMT_03960,Great Value Greek Yogurt Plain 32oz,Marketside Fresh Mozzarella 8oz,,,
WMT_22522,Marketside Shredded Cheddar 8oz,Great Value 2% Reduced Fat Milk 1 Gal,,,
WMT_45546,Roma Tomatoes per lb,Yellow Onion 3lb Bag,Marketside Shredded Cheddar 8oz,,
WMT_26274,Marketside Organic Bananas 3lb,Great Value All Purpose Flour 5lb,Great Value Extra Virgin Olive Oil 17oz,Great Value American Cheese Slices 16oz,Great Value 2% Reduced Fat Milk 1 Gal
WMT_11830,Avocado Hass each,Broccoli Crowns per lb,Green Bell Pepper each,Roma Tomatoes per lb,
WMT_27752,Green Bell Pepper each,Great Value Extra Virgin Olive Oil 17oz,Daisy Sour Cream 16oz,,
WMT_34910,Marketside Organic Bananas 3lb,Celery Stalk bunch,Great Value Trash Bags 13 Gal 50ct,,
WMT_32723,Avocado Hass each,Baby Carrots 1lb Bag,Roma Tomatoes per lb,Great Value Whole Milk 1 Gal,
WMT_30474,Hunts Diced Tomatoes 14.5oz,Avocado Hass each,Cucumber each,Roma Tomatoes per lb,Great Value Large Eggs 12ct
WMT_21073,Garlic Bulb 3-Pack,,,,
WMT_48112,Garlic Bulb 3-Pack,Russet Potatoes 5lb Bag,Great Value Spaghetti 16oz,Campbells Tomato Soup 10.75oz,Folgers Classic Roast Coffee 30.5oz
WMT_32959,Avocado Hass each,Marketside Baby Spinach 5oz,,,
WMT_07118,Cucumber each,Marketside Organic Bananas 3lb,Celery Stalk bunch,Great Value Large Eggs 12ct,Great Value Whole Milk 1 Gal
WMT_25844,Green Bell Pepper each,Great Value Frozen Broccoli Florets 12oz,Oreo Original Cookies 14.3oz,,
WMT_10646,Great Value Frozen French Fries 32oz,,,,
WMT_10274,Russet Potatoes 5lb Bag,,,,
WMT_42972,Great Value All Purpose Flour 5lb,Marketside Fresh Mozzarella 8oz,Oreo Original Cookies 14.3oz,,
WMT_44684,Marketside Organic Bananas 3lb,Celery Stalk bunch,,,
WMT_34951,Russet Potatoes 5lb Bag,Great Value 2% Reduced Fat Milk 1 Gal,,,
WMT_05903,Great Value All Purpose Flour 5lb,Great Value Sugar Granulated 4lb,Broccoli Crowns per lb,Baby Carrots 1lb Bag,Marketside Organic Bananas 3lb
WMT_15861,Broccoli Crowns per lb,Roma Tomatoes per lb,Philadelphia Original Cream Cheese 8oz,Chicken Breast Boneless Skinless 3lb,
WMT_47658,Hunts Diced Tomatoes 14.5oz,Kraft Mac and Cheese Original 7.25oz,Great Value Sugar Granulated 4lb,Amy's Organic Burrito Bean Cheese,
WMT_38152,Great Value American Cheese Slices 16oz,Avocado Hass each,Broccoli Crowns per lb,Garlic Bulb 3-Pack,Lemon each
WMT_43662,Avocado Hass each,Roma Tomatoes per lb,,,
WMT_47295,Campbells Tomato Soup 10.75oz,Broccoli Crowns per lb,Baby Carrots 1lb Bag,Yellow Onion 3lb Bag,Great Value Frozen Broccoli Florets 12oz
WMT_37801,Hunts Diced Tomatoes 14.5oz,Marketside Baby Spinach 5oz,Yellow Onion 3lb Bag,Marketside Organic Bananas 3lb,Great Value Sliced Bacon 16oz
WMT_27597,Great Value Spaghetti 16oz,Great Value American Cheese Slices 16oz,Great Value Paper Towels 6 Double Rolls,,
WMT_42185,Cucumber each,Great Value Whole Milk 1 Gal,,,
WMT_13841,Marketside Baby Spinach 5oz,,,,
WMT_12432,Hunts Diced Tomatoes 14.5oz,Garlic Bulb 3-Pack,Roma Tomatoes per lb,Marketside Organic Bananas 3lb,Marketside Shredded Cheddar 8oz
WMT_49161,Great Value Granola Bars Oats Honey 8ct,,,,
WMT_48783,Lemon each,Roma Tomatoes per lb,Great Value All Purpose Flour 5lb,Great Value Penne Pasta 16oz,
WMT_08793,Russet Potatoes 5lb Bag,Great Value Spaghetti 16oz,Great Value Canola Oil 48oz,Great Value Sliced Bacon 16oz,
WMT_42660,Avocado Hass each,Great Value All Purpose Flour 5lb,Baby Carrots 1lb Bag,Great Value Frozen Pizza Pepperoni 12in,
WMT_05502,Campbells Tomato Soup 10.75oz,Great Value Apple Juice 64oz,Quaker Old Fashioned Oats 42oz,Great Value Honey Nut Toasted Oats 27oz,
WMT_39761,Marketside Baby Spinach 5oz,Celery Stalk bunch,Marketside Fresh Mozzarella 8oz,,
WMT_09053,Great Value Chicken Broth 32oz,Garlic Bulb 3-Pack,Roma Tomatoes per lb,Yellow Onion 3lb Bag,Great Value Thin Sliced Turkey 9oz
WMT_10940,Heinz Tomato Ketchup 32oz,,,,
WMT_39161,Baby Carrots 1lb Bag,Garlic Bulb 3-Pack,Hunts Diced Tomatoes 14.5oz,Great Value Penne Pasta 16oz,Heinz Tomato Ketchup 32oz
WMT_49471,Marketside Organic Bananas 3lb,Great Value Extra Virgin Olive Oil 17oz,Campbells Tomato Soup 10.75oz,,
WMT_19017,Marketside Organic Bananas 3lb,Kraft Mac and Cheese Original 7.25oz,Bounty Select-A-Size Paper Towels 8 Rolls,Tide Simply Liquid Laundry Det 46oz,
WMT_01669,Great Value Canola Oil 48oz,Cucumber each,Garlic Bulb 3-Pack,Glad ForceFlex Trash Bags 30 Gal 25ct,
WMT_25848,Yellow Onion 3lb Bag,Russet Potatoes 5lb Bag,Great Value Greek Yogurt Plain 32oz,Great Value Extra Virgin Olive Oil 17oz,Great Value Chicken Broth 32oz
WMT_05257,Baby Carrots 1lb Bag,Garlic Bulb 3-Pack,Kraft Mac and Cheese Original 7.25oz,Great Value Chicken Broth 32oz,Pork Loin Chops Boneless per lb
WMT_01735,Avocado Hass each,Great Value Sugar Granulated 4lb,Great Value Sliced Bacon 16oz,,
WMT_10333,Broccoli Crowns per lb,Garlic Bulb 3-Pack,Celery Stalk bunch,Great Value Whole Milk 1 Gal,Great Value 80/20 Ground Beef 1lb
WMT_08877,Great Value Chicken Broth 32oz,Lemon each,Great Value Long Grain White Rice 5lb,Marketside Organic Bananas 3lb,Celery Stalk bunch
WMT_17000,Garlic Bulb 3-Pack,Marketside Organic Bananas 3lb,Campbells Tomato Soup 10.75oz,Heinz Tomato Ketchup 32oz,Great Value Whole Milk 1 Gal
WMT_31017,Garlic Bulb 3-Pack,,,,
WMT_24836,Kraft Mac and Cheese Original 7.25oz,Great Value Canola Oil 48oz,Marketside Shredded Cheddar 8oz,Great Value 100% Orange Juice 52oz,
WMT_15759,Hunts Diced Tomatoes 14.5oz,Great Value Unsalted Butter 1lb,,,
WMT_05300,Great Value Spaghetti 16oz,Marketside Baby Spinach 5oz,Celery Stalk bunch,,
WMT_27258,Great Value Chicken Broth 32oz,Great Value Unsalted Butter 1lb,Great Value 2% Reduced Fat Milk 1 Gal,Pork Loin Chops Boneless per lb,
WMT_21096,Marketside Shredded Cheddar 8oz,Great Value Sugar Granulated 4lb,Great Value Penne Pasta 16oz,Great Value Canola Oil 48oz,Great Value Long Grain White Rice 5lb
WMT_38728,Celery Stalk bunch,Kraft Mac and Cheese Original 7.25oz,,,
WMT_34544,Great Value Unsalted Butter 1lb,Hunts Diced Tomatoes 14.5oz,Great Value Penne Pasta 16oz,Great Value Canola Oil 48oz,Philadelphia Original Cream Cheese 8oz
WMT_06121,Broccoli Crowns per lb,Green Bell Pepper each,Marketside Organic Bananas 3lb,,
WMT_00498,Heinz Tomato Ketchup 32oz,Russet Potatoes 5lb Bag,Marketside Organic Bananas 3lb,,
WMT_01800,Great Value Chicken Broth 32oz,Great Value Frozen Broccoli Florets 12oz,,,
WMT_02522,Great Value American Cheese Slices 16oz,Green Bell Pepper each,Cucumber each,Garlic Bulb 3-Pack,Lemon each
WMT_39429,Broccoli Crowns per lb,Roma Tomatoes per lb,Lemon each,,
WMT_25597,Great Value Penne Pasta 16oz,Avocado Hass each,Cucumber each,Lemon each,Marketside Baby Spinach 5oz
WMT_30416,Great Value Canola Oil 48oz,Green Bell Pepper each,Cucumber each,Marketside Baby Spinach 5oz,Great Value Thin Sliced Turkey 9oz
WMT_03218,Great Value Spaghetti 16oz,Heinz Tomato Ketchup 32oz,,,
WMT_30103,Cucumber each,Marketside Baby Spinach 5oz,Hunts Diced Tomatoes 14.5oz,Great Value All Purpose Flour 5lb,Heinz Tomato Ketchup 32oz
WMT_36127,Cucumber each,Baby Carrots 1lb Bag,,,
WMT_05859,Marketside Organic Bananas 3lb,Great Value All Purpose Flour 5lb,Tropicana Orange Juice No Pulp 52oz,,
WMT_20813,Marketside Baby Spinach 5oz,Kraft Mac and Cheese Original 7.25oz,Bounty Select-A-Size Paper Towels 8 Rolls,,
WMT_31328,Great Value Penne Pasta 16oz,Green Bell Pepper each,Cucumber each,Baby Carrots 1lb Bag,Great Value Greek Yogurt Plain 32oz
WMT_07091,Great Value Canola Oil 48oz,Chicken Breast Boneless Skinless 3lb,Tropicana Orange Juice No Pulp 52oz,Birds Eye Steamfresh Mixed Veggies 10oz,
WMT_21307,Avocado Hass each,Broccoli Crowns per lb,Cucumber each,Yellow Onion 3lb Bag,
WMT_21941,Marketside Baby Spinach 5oz,Kraft Mac and Cheese Original 7.25oz,Great Value Extra Virgin Olive Oil 17oz,Great Value Canola Oil 48oz,
WMT_40377,Yellow Onion 3lb Bag,Great Value All Purpose Flour 5lb,Kraft Mac and Cheese Original 7.25oz,Philadelphia Original Cream Cheese 8oz,
WMT_11884,Great Value Penne Pasta 16oz,Great Value Long Grain White Rice 5lb,Great Value American Cheese Slices 16oz,,
WMT_20647,Great Value Canola Oil 48oz,Broccoli Crowns per lb,Russet Potatoes 5lb Bag,Celery Stalk bunch,
WMT_13326,Great Value Canola Oil 48oz,Lemon each,Celery Stalk bunch,,
WMT_18905,Broccoli Crowns per lb,Great Value Unsalted Butter 1lb,Great Value American Cheese Slices 16oz,,
WMT_43178,Kraft Mac and Cheese Original 7.25oz,Great Value Chicken Broth 32oz,Great Value Canola Oil 48oz,,
WMT_16491,Great Value Chicken Broth 32oz,,,,
WMT_29785,Avocado Hass each,Celery Stalk bunch,Great Value Unsalted Butter 1lb,Hunts Diced Tomatoes 14.5oz,Kraft Mac and Cheese Original 7.25oz
WMT_01721,Cucumber each,Campbells Tomato Soup 10.75oz,,,
WMT_21857,Marketside Organic Bananas 3lb,Tropicana Orange Juice No Pulp 52oz,,,
WMT_26083,Heinz Tomato Ketchup 32oz,Great Value 2% Reduced Fat Milk 1 Gal,Marketside Fresh Mozzarella 8oz,,
WMT_48733,Great Value Chicken Broth 32oz,Great Value Sugar Granulated 4lb,Great Value Canola Oil 48oz,Great Value Long Grain White Rice 5lb,
WMT_45915,Great Value Canola Oil 48oz,,,,
WMT_45545,Russet Potatoes 5lb Bag,Great Value Spaghetti 16oz,Great Value All Purpose Flour 5lb,Heinz Tomato Ketchup 32oz,
WMT_11305,Great Value Penne Pasta 16oz,Green Bell Pepper each,Marketside Baby Spinach 5oz,Atlantic Salmon Fillet per lb,Great Value Granola Bars Oats Honey 8ct
WMT_04487,Yellow Onion 3lb Bag,Celery Stalk bunch,Great Value Sugar Granulated 4lb,Great Value Penne Pasta 16oz,Heinz Tomato Ketchup 32oz
WMT_11968,Avocado Hass each,Marketside Baby Spinach 5oz,Great Value Spaghetti 16oz,Campbells Tomato Soup 10.75oz,Great Value 2% Reduced Fat Milk 1 Gal
WMT_26624,Marketside Baby Spinach 5oz,Celery Stalk bunch,Hunts Diced Tomatoes 14.5oz,Great Value Chicken Broth 32oz,Campbells Tomato Soup 10.75oz
WMT_42664,Great Value Penne Pasta 16oz,Cucumber each,Lemon each,Great Value Greek Yogurt Plain 32oz,
WMT_34682,Celery Stalk bunch,Great Value All Purpose Flour 5lb,Glad ForceFlex Trash Bags 30 Gal 25ct,,
WMT_47351,Avocado Hass each,Russet Potatoes 5lb Bag,Great Value Large Eggs 12ct,Great Value Chicken Broth 32oz,Great Value Sugar Granulated 4lb
WMT_48779,Garlic Bulb 3-Pack,Yellow Onion 3lb Bag,Hunts Diced Tomatoes 14.5oz,Great Value Sugar Granulated 4lb,Heinz Tomato Ketchup 32oz
WMT_03911,Broccoli Crowns per lb,Russet Potatoes 5lb Bag,Great Value American Cheese Slices 16oz,Great Value Greek Yogurt Plain 32oz,Great Value Purified Water 40pk 16.9oz
WMT_03991,Great Value All Purpose Flour 5lb,Great Value Canola Oil 48oz,Green Bell Pepper each,Roma Tomatoes per lb,Lemon each
WMT_45374,Great Value Large Eggs 12ct,Great Value Purified Water 40pk 16.9oz,,,
WMT_28799,Green Bell Pepper each,Russet Potatoes 5lb Bag,Celery Stalk bunch,Tilapia Fillets per lb,Bounty Select-A-Size Paper Towels 8 Rolls
WMT_36770,Broccoli Crowns per lb,Great Value Large Eggs 12ct,,,
WMT_44080,Cucumber each,Lemon each,Marketside Organic Bananas 3lb,Hunts Diced Tomatoes 14.5oz,Great Value Penne Pasta 16oz
WMT_46934,Lemon each,Campbells Tomato Soup 10.75oz,Great Value Penne Pasta 16oz,,
WMT_32729,Yellow Onion 3lb Bag,Great Value Sugar Granulated 4lb,Heinz Tomato Ketchup 32oz,Great Value Unsalted Butter 1lb,Great Value American Cheese Slices 16oz
WMT_13515,Great Value Chicken Broth 32oz,Great Value Penne Pasta 16oz,,,
WMT_43756,Lemon each,Great Value Large Eggs 12ct,Great Value Unsalted Butter 1lb,Marketside Shredded Cheddar 8oz,Marketside Fresh Mozzarella 8oz
WMT_14487,Broccoli Crowns per lb,Kraft Mac and Cheese Original 7.25oz,Great Value Chicken Broth 32oz,Great Value Large Eggs 12ct,Daisy Sour Cream 16oz
WMT_11770,Green Bell Pepper each,Philadelphia Original Cream Cheese 8oz,Great Value 80/20 Ground Beef 1lb,Ritz Original Crackers 13.7oz,
WMT_32315,Cucumber each,Baby Carrots 1lb Bag,Celery Stalk bunch,Atlantic Salmon Fillet per lb,Great Value Trash Bags 13 Gal 50ct
WMT_45867,Avocado Hass each,Great Value Extra Virgin Olive Oil 17oz,,,
WMT_07142,Russet Potatoes 5lb Bag,Marketside Shredded Cheddar 8oz,,,
WMT_18049,Great Value Extra Virgin Olive Oil 17oz,,,,
WMT_00373,Garlic Bulb 3-Pack,,,,
WMT_40228,Russet Potatoes 5lb Bag,Celery Stalk bunch,Great Value Sugar Granulated 4lb,Great Value Canola Oil 48oz,Daisy Sour Cream 16oz
WMT_48785,Avocado Hass each,Cucumber each,Lemon each,Great Value Greek Yogurt Plain 32oz,Bounty Select-A-Size Paper Towels 8 Rolls
WMT_31695,Heinz Tomato Ketchup 32oz,Marketside Fresh Mozzarella 8oz,,,
WMT_31012,Campbells Tomato Soup 10.75oz,Great Value Large Eggs 12ct,Tropicana Orange Juice No Pulp 52oz,,
WMT_48609,Roma Tomatoes per lb,Marketside Fresh Mozzarella 8oz,Great Value Sliced Bacon 16oz,Tide Simply Liquid Laundry Det 46oz,Tropicana Orange Juice No Pulp 52oz
WMT_00291,Broccoli Crowns per lb,Yellow Onion 3lb Bag,Great Value Canola Oil 48oz,Heinz Tomato Ketchup 32oz,Glad ForceFlex Trash Bags 30 Gal 25ct
WMT_29374,Broccoli Crowns per lb,Marketside Baby Spinach 5oz,,,
WMT_23029,Broccoli Crowns per lb,Cucumber each,Baby Carrots 1lb Bag,Marketside Organic Bananas 3lb,
WMT_40692,Great Value Whole Milk 1 Gal,Great Value Sliced Bacon 16oz,Tide Simply Liquid Laundry Det 46oz,,
WMT_28276,Heinz Tomato Ketchup 32oz,Baby Carrots 1lb Bag,Garlic Bulb 3-Pack,Yellow Onion 3lb Bag,
WMT_11901,Lemon each,Great Value Spaghetti 16oz,Great Value Unsalted Butter 1lb,Great Value Chicken Broth 32oz,Great Value Canola Oil 48oz
WMT_19424,Yellow Onion 3lb Bag,Great Value Extra Virgin Olive Oil 17oz,Great Value Penne Pasta 16oz,Heinz Tomato Ketchup 32oz,Great Value Dish Soap Original 24oz
WMT_03489,Green Bell Pepper each,Garlic Bulb 3-Pack,Lemon each,Russet Potatoes 5lb Bag,Great Value Large Eggs 12ct
WMT_03555,Avocado Hass each,Cucumber each,Kraft Mac and Cheese Original 7.25oz,Great Value Penne Pasta 16oz,Great Value Canola Oil 48oz
WMT_07870,Roma Tomatoes per lb,Yellow Onion 3lb Bag,Great Value Sugar Granulated 4lb,Great Value Canola Oil 48oz,Great Value 2% Reduced Fat Milk 1 Gal
WMT_38182,Avocado Hass each,Hunts Diced Tomatoes 14.5oz,Kraft Mac and Cheese Original 7.25oz,Great Value Sugar Granulated 4lb,Great Value 2% Reduced Fat Milk 1 Gal
WMT_19535,Lemon each,Hunts Diced Tomatoes 14.5oz,Great Value Chicken Broth 32oz,Great Value 2% Reduced Fat Milk 1 Gal,Great Value Greek Yogurt Plain 32oz
WMT_38875,Great Value Whole Milk 1 Gal,Great Value Greek Yogurt Plain 32oz,,,
WMT_03727,Lemon each,,,,
WMT_31322,Marketside Baby Spinach 5oz,Great Value Sugar Granulated 4lb,Great Value Long Grain White Rice 5lb,Tilapia Fillets per lb,Great Value 80/20 Ground Beef 1lb
WMT_41925,Garlic Bulb 3-Pack,Celery Stalk bunch,Hunts Diced Tomatoes 14.5oz,Great Value Extra Virgin Olive Oil 17oz,Chicken Breast Boneless Skinless 3lb
WMT_37141,Cucumber each,Great Value Spaghetti 16oz,Great Value Canola Oil 48oz,,
WMT_43037,Marketside Organic Bananas 3lb,Great Value Canola Oil 48oz,,,
WMT_00795,Great Value Purified Water 40pk 16.9oz,,,,
WMT_33817,Great Value Chicken Broth 32oz,Heinz Tomato Ketchup 32oz,Ritz Original Crackers 13.7oz,,
WMT_17767,Marketside Baby Spinach 5oz,Russet Potatoes 5lb Bag,Marketside Organic Bananas 3lb,Celery Stalk bunch,Tilapia Fillets per lb
WMT_26615,Baby Carrots 1lb Bag,Russet Potatoes 5lb Bag,Celery Stalk bunch,Great Value Large Eggs 12ct,Great Value Greek Yogurt Plain 32oz
WMT_18684,Great Value Spaghetti 16oz,Great Value All Purpose Flour 5lb,Great Value Long Grain White Rice 5lb,Great Value Sliced Bacon 16oz,
WMT_21216,Avocado Hass each,,,,
WMT_05066,Kraft Mac and Cheese Original 7.25oz,Avocado Hass each,Cucumber each,Roma Tomatoes per lb,Yellow Onion 3lb Bag
WMT_08876,Great Value Canola Oil 48oz,Broccoli Crowns per lb,Green Bell Pepper each,Garlic Bulb 3-Pack,Russet Potatoes 5lb Bag
WMT_36670,Hunts Diced Tomatoes 14.5oz,Avocado Hass each,Great Value Canola Oil 48oz,Yellow Onion 3lb Bag,Marketside Organic Bananas 3lb
WMT_09220,Great Value Spaghetti 16oz,Great Value All Purpose Flour 5lb,Roma Tomatoes per lb,Lemon each,Yellow Onion 3lb Bag
WMT_30363,Broccoli Crowns per lb,Hunts Diced Tomatoes 14.5oz,Great Value Paper Towels 6 Double Rolls,,
WMT_13987,Avocado Hass each,Cucumber each,Yellow Onion 3lb Bag,Great Value Sliced Bacon 16oz,
WMT_15310,Great Value Chicken Broth 32oz,Broccoli Crowns per lb,Green Bell Pepper each,Russet Potatoes 5lb Bag,Great Value Unsalted Butter 1lb
WMT_00702,Marketside Baby Spinach 5oz,Yellow Onion 3lb Bag,Marketside Organic Bananas 3lb,Great Value Whole Milk 1 Gal,Daisy Sour Cream 16oz
WMT_16004,Garlic Bulb 3-Pack,Marketside Organic Bananas 3lb,Tide Simply Liquid Laundry Det 46oz,,
WMT_22701,Great Value 2% Reduced Fat Milk 1 Gal,Kraft Mac and Cheese Original 7.25oz,Great Value Penne Pasta 16oz,Great Value Long Grain White Rice 5lb,
WMT_33551,Lemon each,Marketside Baby Spinach 5oz,Great Value Unsalted Butter 1lb,Great Value Spaghetti 16oz,Great Value Extra Virgin Olive Oil 17oz
